,Crypto,Date,Open,High,Low,Close,Adj Close,Volume
3463,Ethereum,2022-05-08,2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935.0
3464,Ethereum,2022-05-09,2518.508301,2528.258057,2238.062744,2245.43042,2245.43042,36333567678.0
3465,Ethereum,2022-05-10,2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639.0
3466,Ethereum,2022-05-11,2342.75415,2441.079346,2018.855591,2072.108643,2072.108643,45743399154.0
3467,Ethereum,2022-05-12,2072.504639,2170.458008,1748.303101,1961.701538,1961.701538,42463486402.0
3468,Ethereum,2022-05-13,1960.122559,2139.713379,1941.975952,2014.418213,2014.418213,24816096567.0
3469,Ethereum,2022-05-14,2014.28064,2063.429932,1956.572998,2056.273926,2056.273926,15457044616.0
3470,Ethereum,2022-05-15,2056.183105,2147.194336,2008.16272,2145.706787,2145.706787,14846088335.0
3471,Ethereum,2022-05-16,2145.836914,2145.836914,1988.811768,2022.725952,2022.725952,21459552191.0
3472,Ethereum,2022-05-17,2022.882324,2113.059814,2015.971558,2090.40918,2090.40918,18509929297.0
3473,Ethereum,2022-05-18,2090.459961,2102.32666,1916.656128,1916.656128,1916.656128,17740965589.0
3474,Ethereum,2022-05-19,1916.149536,2028.388184,1907.020508,2018.336182,2018.336182,18734247914.0
3475,Ethereum,2022-05-20,2018.000122,2054.795898,1926.676758,1961.315674,1961.315674,15892482289.0
3476,Ethereum,2022-05-21,1961.017944,1985.395996,1944.265137,1974.518311,1974.518311,8546822406.0
3477,Ethereum,2022-05-22,1974.670654,2047.191406,1966.038818,2043.170166,2043.170166,10941123403.0
3478,Ethereum,2022-05-23,2042.344727,2080.333496,1964.386597,1972.181885,1972.181885,16434529708.0
3479,Ethereum,2022-05-24,1972.390869,1991.535522,1920.68811,1978.982788,1978.982788,13057109007.0
3480,Ethereum,2022-05-25,1978.677002,2014.369507,1943.938599,1944.827881,1944.827881,13364545730.0
3481,Ethereum,2022-05-26,1945.033325,1962.171143,1759.199585,1803.91333,1803.91333,23458681818.0
3482,Ethereum,2022-05-27,1802.543823,1814.656494,1721.264771,1724.922852,1724.922852,25470760032.0
3483,Ethereum,2022-05-28,1724.635986,1757.941772,1724.635986,1757.941772,1757.941772,23214777872.0
3484,Ethereum,2022-05-29,1792.184448,1818.776611,1765.937378,1812.031006,1812.031006,10642556101.0
3485,Ethereum,2022-05-30,1811.885986,2005.210815,1804.456055,1996.441284,1996.441284,19580808705.0
3486,Ethereum,2022-05-31,1996.408081,2005.490967,1932.352051,1942.328003,1942.328003,18363115560.0
3487,Ethereum,2022-06-01,1942.050659,1965.166626,1776.053223,1823.569336,1823.569336,21037797760.0
3488,Ethereum,2022-06-02,1822.412109,1845.313965,1789.664185,1834.150513,1834.150513,17065041354.0
3489,Ethereum,2022-06-03,1834.13501,1840.058838,1746.509766,1775.078613,1775.078613,14878001811.0
3490,Ethereum,2022-06-04,1775.220825,1810.299683,1751.533325,1801.609497,1801.609497,8677951273.0
3491,Ethereum,2022-06-05,1801.81897,1825.859619,1777.133301,1805.204956,1805.204956,8850385937.0
3492,Ethereum,2022-06-06,1805.635986,1915.030518,1804.990234,1859.289673,1859.289673,16518471852.0
3493,Ethereum,2022-06-07,1859.33374,1862.914917,1729.413574,1814.04834,1814.04834,24020076750.0
3494,Ethereum,2022-06-08,1814.100708,1830.676025,1770.231201,1793.572266,1793.572266,18041476023.0
3495,Ethereum,2022-06-09,1793.512817,1827.293091,1779.867554,1789.82605,1789.82605,12013083393.0
3496,Ethereum,2022-06-10,1789.689941,1797.607788,1663.43396,1665.042236,1665.042236,18504740451.0
3497,Ethereum,2022-06-11,1665.217896,1679.314209,1507.03894,1529.663452,1529.663452,21127089064.0
3498,Ethereum,2022-06-12,1530.189697,1539.705078,1436.18396,1445.216553,1445.216553,23465074882.0
3499,Ethereum,2022-06-13,1443.835449,1448.738037,1181.948242,1204.582764,1204.582764,45162788786.0
3500,Ethereum,2022-06-14,1204.555298,1252.471802,1094.701904,1211.662842,1211.662842,33327826525.0
3501,Ethereum,2022-06-15,1211.365967,1236.627563,1025.684204,1233.206421,1233.206421,37539999450.0
3502,Ethereum,2022-06-16,1233.603516,1246.140625,1058.784546,1067.730713,1067.730713,18907671369.0
3503,Ethereum,2022-06-17,1067.987671,1112.471558,1060.867676,1086.519287,1086.519287,14591486540.0
3504,Ethereum,2022-06-18,1086.37793,1095.16687,896.109009,993.63678,993.63678,21655406608.0
3505,Ethereum,2022-06-19,993.400635,1142.34082,943.116333,1127.656494,1127.656494,21795481981.0
3506,Ethereum,2022-06-20,1127.65625,1159.985352,1066.113159,1127.642456,1127.642456,19739691429.0
3507,Ethereum,2022-06-21,1127.511841,1185.432495,1112.572632,1124.824585,1124.824585,15632089439.0
3508,Ethereum,2022-06-22,1125.372925,1126.261719,1049.763306,1051.421875,1051.421875,15010593493.0
3509,Ethereum,2022-06-23,1051.329346,1146.494263,1050.219604,1143.386719,1143.386719,14657862919.0
3510,Ethereum,2022-06-24,1143.204712,1238.616943,1134.514038,1226.844727,1226.844727,16981552654.0
3511,Ethereum,2022-06-25,1226.724731,1246.394287,1184.562012,1243.446899,1243.446899,12481946184.0
3512,Ethereum,2022-06-26,1242.987549,1272.131226,1199.406372,1199.831665,1199.831665,12096607824.0
3513,Ethereum,2022-06-27,1199.713135,1234.180786,1179.79248,1193.680664,1193.680664,12492225250.0
3514,Ethereum,2022-06-28,1193.254028,1229.739014,1141.159668,1144.579224,1144.579224,14023205651.0
3515,Ethereum,2022-06-29,1144.524414,1152.684814,1092.099121,1098.943848,1098.943848,15386286815.0
3516,Ethereum,2022-06-30,1099.353149,1103.69043,1009.094849,1067.298828,1067.298828,16350755497.0
3517,Ethereum,2022-07-01,1068.316772,1100.223877,1040.150757,1059.767334,1059.767334,17499453625.0
3518,Ethereum,2022-07-02,1060.121216,1073.052612,1033.962158,1066.512817,1066.512817,9935603640.0
3519,Ethereum,2022-07-03,1066.467407,1083.418945,1044.005615,1073.766968,1073.766968,8557248150.0
3520,Ethereum,2022-07-04,1073.794312,1152.943848,1048.396362,1151.059082,1151.059082,13670889311.0
3521,Ethereum,2022-07-05,1150.509766,1165.682739,1086.829956,1134.541016,1134.541016,16195518291.0
3522,Ethereum,2022-07-06,1134.822266,1193.636719,1116.247559,1186.973999,1186.973999,15373536703.0
3523,Ethereum,2022-07-07,1186.960938,1246.894897,1165.623169,1237.593384,1237.593384,14230795894.0
3524,Ethereum,2022-07-08,1237.580322,1262.885742,1200.632202,1222.506226,1222.506226,16315929082.0
3525,Ethereum,2022-07-09,1222.306885,1228.767944,1209.377563,1216.978271,1216.978271,8821353104.0
3526,Ethereum,2022-07-10,1216.904419,1216.904419,1157.175537,1168.401611,1168.401611,10984558039.0
3527,Ethereum,2022-07-11,1168.139038,1169.193848,1095.002808,1097.236572,1097.236572,12064180410.0
3528,Ethereum,2022-07-12,1097.259155,1097.259155,1038.13562,1038.19165,1038.19165,12583282453.0
3529,Ethereum,2022-07-13,1038.186646,1113.587158,1019.220337,1113.587158,1113.587158,18302588147.0
3530,Ethereum,2022-07-14,1113.515747,1202.953369,1077.405762,1191.526245,1191.526245,16688640823.0
3531,Ethereum,2022-07-15,1191.674805,1275.778198,1182.903198,1233.12915,1233.12915,17411448225.0
3532,Ethereum,2022-07-16,1232.791626,1377.94458,1195.605957,1352.626465,1352.626465,18364013796.0
3533,Ethereum,2022-07-17,1353.205078,1378.41748,1329.763306,1338.635742,1338.635742,16079711737.0
3534,Ethereum,2022-07-18,1338.80603,1578.717896,1338.80603,1578.717896,1578.717896,27440420623.0
3535,Ethereum,2022-07-19,1578.383911,1607.033081,1501.797485,1542.97522,1542.97522,27753529276.0
3536,Ethereum,2022-07-20,1542.954346,1612.645752,1500.803223,1520.200684,1520.200684,22942708340.0
3537,Ethereum,2022-07-21,1520.374512,1595.761963,1472.185425,1576.749512,1576.749512,20009556587.0
3538,Ethereum,2022-07-22,1576.745361,1641.209229,1523.641724,1537.405151,1537.405151,18926100582.0
3539,Ethereum,2022-07-23,1536.457397,1591.632568,1495.678101,1549.297485,1549.297485,14998811383.0
3540,Ethereum,2022-07-24,1549.222534,1654.428711,1548.671143,1599.476685,1599.476685,17217849557.0
3541,Ethereum,2022-07-25,1599.157227,1605.336914,1445.383423,1445.383423,1445.383423,20585056021.0
3542,Ethereum,2022-07-26,1445.151123,1445.151123,1362.95166,1441.806763,1441.806763,18238563509.0
3543,Ethereum,2022-07-27,1443.726807,1636.799438,1423.618896,1636.232666,1636.232666,23007524016.0
3544,Ethereum,2022-07-28,1636.231934,1774.576416,1604.890991,1725.46814,1725.46814,27231399966.0
3545,Ethereum,2022-07-29,1725.623901,1759.884033,1662.791138,1727.406982,1727.406982,23249531113.0
3546,Ethereum,2022-07-30,1727.06189,1738.016846,1678.108032,1695.969482,1695.969482,15576977870.0
3547,Ethereum,2022-07-31,1695.884766,1745.883179,1672.612793,1681.517334,1681.517334,14200735370.0
3548,Ethereum,2022-08-01,1681.445557,1700.170898,1613.416016,1635.195801,1635.195801,16191371176.0
3549,Ethereum,2022-08-02,1634.645874,1672.629761,1567.851074,1632.945435,1632.945435,20426082309.0
3550,Ethereum,2022-08-03,1633.05127,1678.098267,1595.634521,1618.874512,1618.874512,16786218830.0
3551,Ethereum,2022-08-04,1618.886719,1658.511597,1585.326538,1608.205811,1608.205811,14467440626.0
3552,Ethereum,2022-08-05,1607.523926,1732.254639,1606.49707,1732.254639,1732.254639,18546491876.0
3553,Ethereum,2022-08-06,1732.661133,1744.326416,1691.658081,1691.658081,1691.658081,11757911705.0
3554,Ethereum,2022-08-07,1691.777954,1724.789185,1672.908447,1699.35083,1699.35083,10252090340.0
3555,Ethereum,2022-08-08,1699.693481,1806.886475,1697.407959,1775.516113,1775.516113,16841424404.0
3556,Ethereum,2022-08-09,1776.071289,1786.122559,1675.849854,1703.025024,1703.025024,16368619692.0
3557,Ethereum,2022-08-10,1702.906494,1869.400635,1665.090454,1851.742676,1851.742676,23512477984.0
3558,Ethereum,2022-08-11,1851.828369,1927.939209,1851.828369,1881.224121,1881.224121,23826986482.0
3559,Ethereum,2022-08-12,1880.89917,1957.552979,1860.083496,1957.24646,1957.24646,17168141904.0
3560,Ethereum,2022-08-13,1957.333984,2013.755737,1948.595215,1981.336548,1981.336548,16038975216.0
3561,Ethereum,2022-08-14,1981.782471,2022.791504,1919.010132,1936.802002,1936.802002,14062754456.0
3562,Ethereum,2022-08-15,1936.760498,2007.210327,1881.856812,1904.228149,1904.228149,20349931313.0
3563,Ethereum,2022-08-16,1902.83313,1910.745361,1862.273438,1878.139404,1878.139404,15637578930.0
3564,Ethereum,2022-08-17,1877.934326,1951.675659,1823.532227,1832.999634,1832.999634,20308508124.0
3565,Ethereum,2022-08-18,1833.715576,1876.376953,1826.957764,1847.007813,1847.007813,14999352229.0
3566,Ethereum,2022-08-19,1847.095337,1847.095337,1611.338867,1612.987305,1612.987305,25906358731.0
3567,Ethereum,2022-08-20,1612.650635,1652.21875,1534.298828,1577.003784,1577.003784,18334580263.0
3568,Ethereum,2022-08-21,1576.543579,1640.936523,1569.046509,1619.31897,1619.31897,15849221752.0
3569,Ethereum,2022-08-22,1619.16687,1622.778809,1535.014771,1622.505859,1622.505859,18557078599.0
3570,Ethereum,2022-08-23,1622.939331,1666.676514,1569.428589,1662.769897,1662.769897,18322041914.0
3571,Ethereum,2022-08-24,1662.695435,1686.557739,1610.099243,1657.059204,1657.059204,16780932907.0
3572,Ethereum,2022-08-25,1657.336548,1718.183228,1656.856079,1696.457031,1696.457031,14818795695.0
3573,Ethereum,2022-08-26,1696.324585,1698.561035,1498.77124,1507.782837,1507.782837,26713710143.0
3574,Ethereum,2022-08-27,1508.156982,1517.150024,1454.282959,1491.39502,1491.39502,18120831899.0
3575,Ethereum,2022-08-28,1491.206787,1505.791992,1430.547363,1430.547363,1430.547363,12823572918.0
3576,Ethereum,2022-08-29,1430.439453,1556.30957,1427.728394,1553.037354,1553.037354,17965837488.0
3577,Ethereum,2022-08-30,1553.188965,1600.461182,1480.831787,1523.838867,1523.838867,21835784470.0
3578,Ethereum,2022-08-31,1524.286499,1612.358887,1524.286499,1553.684937,1553.684937,20591680941.0
3579,Ethereum,2022-09-01,1553.756348,1593.082764,1520.188354,1586.176758,1586.176758,16434276817.0
3580,Ethereum,2022-09-02,1586.017944,1643.183228,1551.87793,1577.220459,1577.220459,17708478709.0
3581,Ethereum,2022-09-03,1577.213745,1579.454346,1541.672119,1556.872681,1556.872681,9516825994.0
3582,Ethereum,2022-09-04,1556.895874,1578.009277,1543.698853,1577.641602,1577.641602,8884144998.0
3583,Ethereum,2022-09-05,1577.884033,1621.661377,1559.78186,1617.183228,1617.183228,13060541168.0
3584,Ethereum,2022-09-06,1617.240234,1680.595337,1561.748535,1561.748535,1561.748535,22946059125.0
3585,Ethereum,2022-09-07,1560.906738,1651.051147,1500.013672,1629.906372,1629.906372,19560363854.0
3586,Ethereum,2022-09-08,1629.805176,1655.064087,1603.063843,1635.347656,1635.347656,17621046717.0
3587,Ethereum,2022-09-09,1635.187744,1735.809814,1632.836548,1719.085449,1719.085449,20242323690.0
3588,Ethereum,2022-09-10,1718.961304,1784.497803,1710.296997,1776.203735,1776.203735,13130928217.0
3589,Ethereum,2022-09-11,1775.976074,1782.729858,1730.164795,1761.800049,1761.800049,12464301922.0
3590,Ethereum,2022-09-12,1762.084839,1778.163452,1698.293457,1713.765259,1713.765259,17688391310.0
3591,Ethereum,2022-09-13,1713.962524,1745.779053,1564.03186,1580.787964,1580.787964,23066821734.0
3592,Ethereum,2022-09-14,1574.858154,1642.157227,1564.03186,1634.755005,1634.755005,17897150206.0
3593,Ethereum,2022-09-15,1635.083008,1648.945679,1466.139404,1471.693481,1471.693481,26946275878.0
3594,Ethereum,2022-09-16,1471.928345,1480.564209,1415.581299,1432.447754,1432.447754,16764804299.0
3595,Ethereum,2022-09-17,1432.876465,1473.060425,1415.042358,1469.741699,1469.741699,10798098671.0
3596,Ethereum,2022-09-18,1469.705444,1469.705444,1331.494751,1335.329102,1335.329102,15762284723.0
3597,Ethereum,2022-09-19,1335.270752,1388.272217,1287.420898,1377.541382,1377.541382,18712714223.0
3598,Ethereum,2022-09-20,1377.619019,1381.965698,1319.201416,1324.388184,1324.388184,14722317220.0
3599,Ethereum,2022-09-21,1324.215576,1384.476929,1229.426758,1252.607788,1252.607788,20643507800.0
3600,Ethereum,2022-09-22,1251.567383,1336.157837,1240.968262,1327.680176,1327.680176,18461527259.0
3601,Ethereum,2022-09-23,1327.481201,1353.28833,1270.198364,1328.259521,1328.259521,18771106339.0
3602,Ethereum,2022-09-24,1328.244629,1346.255249,1312.640259,1317.993286,1317.993286,12098209717.0
3603,Ethereum,2022-09-25,1317.938477,1333.371338,1275.627686,1294.216797,1294.216797,11802651633.0
3604,Ethereum,2022-09-26,1294.386108,1335.526367,1282.049316,1335.32019,1335.32019,16034549271.0
3605,Ethereum,2022-09-27,1335.337036,1396.891479,1308.991455,1330.127686,1330.127686,17870598937.0
3606,Ethereum,2022-09-28,1329.541382,1351.964478,1267.869263,1337.410889,1337.410889,18994979566.0
3607,Ethereum,2022-09-29,1337.554443,1348.107666,1293.193359,1335.652344,1335.652344,13796915736.0
3608,Ethereum,2022-09-30,1335.646484,1368.743408,1320.383179,1327.978638,1327.978638,14250100093.0
3609,Ethereum,2022-10-01,1328.193726,1332.516479,1306.102539,1311.644409,1311.644409,6227961237.0
3610,Ethereum,2022-10-02,1311.753418,1316.330078,1275.33606,1276.093506,1276.093506,7578351650.0
3611,Ethereum,2022-10-03,1276.163452,1326.554443,1271.150879,1323.439209,1323.439209,10153070907.0
3612,Ethereum,2022-10-04,1323.27832,1364.970947,1320.07666,1362.126587,1362.126587,10139774963.0
3613,Ethereum,2022-10-05,1361.9729,1362.451782,1320.855103,1352.837158,1352.837158,9774451820.0
3614,Ethereum,2022-10-06,1352.806641,1380.404907,1349.449951,1351.709473,1351.709473,12033514861.0
3615,Ethereum,2022-10-07,1351.836426,1359.328125,1321.746094,1332.516968,1332.516968,10061619355.0
3616,Ethereum,2022-10-08,1332.371338,1335.954834,1307.072998,1315.500488,1315.500488,5804676208.0
3617,Ethereum,2022-10-09,1315.460205,1327.668823,1309.344604,1322.604248,1322.604248,5486230123.0
3618,Ethereum,2022-10-10,1322.618652,1335.66272,1291.337646,1291.337646,1291.337646,8794491050.0
3619,Ethereum,2022-10-11,1291.109619,1296.273926,1272.737671,1279.575684,1279.575684,9274845260.0
3620,Ethereum,2022-10-12,1279.7323,1303.075195,1277.527466,1294.906372,1294.906372,8355638578.0
3621,Ethereum,2022-10-13,1294.917358,1297.564209,1209.278198,1288.123901,1288.123901,17499038202.0
3622,Ethereum,2022-10-14,1288.048706,1339.744751,1285.378296,1297.422119,1297.422119,13113767755.0
3623,Ethereum,2022-10-15,1297.305908,1300.745972,1268.468506,1274.871704,1274.871704,6798512624.0
3624,Ethereum,2022-10-16,1275.005493,1312.634521,1275.005493,1306.296631,1306.296631,7491625206.0
3625,Ethereum,2022-10-17,1306.30957,1335.647827,1297.447266,1331.713623,1331.713623,9401189650.0
3626,Ethereum,2022-10-18,1331.669922,1339.085938,1291.660645,1310.447021,1310.447021,10416747806.0
3627,Ethereum,2022-10-19,1310.56311,1312.442383,1283.965332,1285.744263,1285.744263,8350692785.0
3628,Ethereum,2022-10-20,1285.660278,1307.855103,1275.323975,1283.200928,1283.200928,9009111996.0
3629,Ethereum,2022-10-21,1283.18811,1305.081299,1260.666748,1299.946411,1299.946411,10412565245.0
3630,Ethereum,2022-10-22,1299.902344,1317.101074,1295.946899,1314.299194,1314.299194,7175324564.0
3631,Ethereum,2022-10-23,1314.249512,1367.760742,1302.908813,1363.447021,1363.447021,9909510925.0
3632,Ethereum,2022-10-24,1363.491821,1368.425537,1327.854004,1344.998535,1344.998535,13092820173.0
3633,Ethereum,2022-10-25,1344.711304,1509.985474,1336.978882,1461.665405,1461.665405,25367291294.0
3634,Ethereum,2022-10-26,1461.133179,1584.636719,1460.428711,1566.56665,1566.56665,32705548427.0
3635,Ethereum,2022-10-27,1566.841431,1574.403442,1510.816772,1514.374878,1514.374878,22813499245.0
3636,Ethereum,2022-10-28,1514.32312,1568.633911,1493.871094,1555.477905,1555.477905,19974623205.0
3637,Ethereum,2022-10-29,1555.274658,1652.382202,1549.983643,1619.698486,1619.698486,21618154775.0
3638,Ethereum,2022-10-30,1619.697876,1637.037842,1579.485229,1590.783325,1590.783325,13930073427.0
3639,Ethereum,2022-10-31,1590.481323,1630.452881,1555.918945,1572.714478,1572.714478,19306919714.0
3640,Ethereum,2022-11-01,1572.645386,1606.605713,1568.098511,1579.70459,1579.70459,14507311208.0
3641,Ethereum,2022-11-02,1579.497925,1613.410645,1507.244751,1519.711792,1519.711792,23254218281.0
3642,Ethereum,2022-11-03,1519.724854,1556.759644,1517.101685,1531.541748,1531.541748,14248351007.0
3643,Ethereum,2022-11-04,1531.397583,1661.334717,1529.268433,1645.093384,1645.093384,20806964347.0
3644,Ethereum,2022-11-05,1645.156494,1660.48645,1625.964233,1627.968018,1627.968018,11006973190.0
3645,Ethereum,2022-11-06,1627.901123,1634.132446,1572.234741,1572.234741,1572.234741,11632744705.0
3646,Ethereum,2022-11-07,1572.016968,1604.475342,1550.415527,1568.591309,1568.591309,15279963349.0
3647,Ethereum,2022-11-08,1568.32959,1574.799805,1259.443115,1332.835571,1332.835571,42048003440.0
3648,Ethereum,2022-11-09,1333.122437,1335.74353,1083.285645,1100.1698,1100.1698,38864492427.0
3649,Ethereum,2022-11-10,1100.107178,1341.791138,1093.122559,1299.4646,1299.4646,28581002122.0
3650,Ethereum,2022-11-11,1298.882446,1302.295288,1211.32959,1287.221069,1287.221069,20920539099.0
3651,Ethereum,2022-11-12,1287.438354,1288.150879,1242.152222,1255.268311,1255.268311,10964962767.0
3652,Ethereum,2022-11-13,1255.441284,1271.712524,1208.520996,1221.819214,1221.819214,10717455214.0
3653,Ethereum,2022-11-14,1223.397583,1226.428467,1178.505981,1182.357422,1182.357422,12379890688.0
3654,Solana,2020-04-10,0.832005,1.313487,0.694187,0.951054,0.951054,87364276.0
3655,Solana,2020-04-11,0.951054,1.049073,0.76502,0.776819,0.776819,43862444.0
3656,Solana,2020-04-12,0.785448,0.95667,0.762426,0.882507,0.882507,38736897.0
3657,Solana,2020-04-13,0.89076,0.891603,0.773976,0.777832,0.777832,18211285.0
3658,Solana,2020-04-14,0.777832,0.796472,0.628169,0.661925,0.661925,16747614.0
3659,Solana,2020-04-15,0.669289,0.704964,0.621531,0.646651,0.646651,13075275.0
3660,Solana,2020-04-16,0.630879,0.774192,0.625107,0.690816,0.690816,21346031.0
3661,Solana,2020-04-17,0.689312,0.719614,0.660728,0.660728,0.660728,9870810.0
3662,Solana,2020-04-18,0.660728,0.717618,0.659427,0.681096,0.681096,9782112.0
3663,Solana,2020-04-19,0.681516,0.684641,0.598487,0.606969,0.606969,9289670.0
3664,Solana,2020-04-20,0.612948,0.639254,0.520578,0.538812,0.538812,8342616.0
3665,Solana,2020-04-21,0.541387,0.604586,0.508549,0.587659,0.587659,9711507.0
3666,Solana,2020-04-22,0.581166,0.706964,0.569621,0.691601,0.691601,18828400.0
3667,Solana,2020-04-23,0.685347,0.698077,0.600322,0.627457,0.627457,13485271.0
3668,Solana,2020-04-24,0.624021,0.67102,0.613941,0.634242,0.634242,9064190.0
3669,Solana,2020-04-25,0.630528,0.670948,0.621547,0.643329,0.643329,7311905.0
3670,Solana,2020-04-26,0.653215,0.691499,0.631171,0.635506,0.635506,8320760.0
3671,Solana,2020-04-27,0.635714,0.660283,0.561028,0.572372,0.572372,7406934.0
3672,Solana,2020-04-28,0.578253,0.692148,0.568484,0.661293,0.661293,7470201.0
3673,Solana,2020-04-29,0.662286,0.777771,0.655274,0.74584,0.74584,8801144.0
3674,Solana,2020-04-30,0.747195,0.800816,0.687881,0.691045,0.691045,5016892.0
3675,Solana,2020-05-01,0.691045,0.737071,0.685903,0.728794,0.728794,4164272.0
3676,Solana,2020-05-02,0.727268,0.748981,0.707904,0.715876,0.715876,3441356.0
3677,Solana,2020-05-03,0.714796,0.729801,0.656616,0.679535,0.679535,3328344.0
3678,Solana,2020-05-04,0.679625,0.705812,0.618434,0.667491,0.667491,3443698.0
3679,Solana,2020-05-05,0.67344,0.686214,0.626499,0.641837,0.641837,2847469.0
3680,Solana,2020-05-06,0.642454,0.673891,0.622584,0.622584,0.622584,2677563.0
3681,Solana,2020-05-07,0.622584,0.632268,0.573376,0.612978,0.612978,3355830.0
3682,Solana,2020-05-08,0.612978,0.636618,0.589852,0.604922,0.604922,2488195.0
3683,Solana,2020-05-09,0.604042,0.625429,0.588448,0.604527,0.604527,2128503.0
3684,Solana,2020-05-10,0.604461,0.612303,0.513081,0.537034,0.537034,2327581.0
3685,Solana,2020-05-11,0.536255,0.57186,0.505194,0.515273,0.515273,2098481.0
3686,Solana,2020-05-12,0.513391,0.559759,0.505251,0.538576,0.538576,2198625.0
3687,Solana,2020-05-13,0.538372,0.564874,0.518038,0.550532,0.550532,2326446.0
3688,Solana,2020-05-14,0.550532,0.580946,0.55011,0.569118,0.569118,2047897.0
3689,Solana,2020-05-15,0.569193,0.57462,0.547093,0.559752,0.559752,1850070.0
3690,Solana,2020-05-16,0.558981,0.606534,0.554361,0.59912,0.59912,2300409.0
3691,Solana,2020-05-17,0.595228,0.640196,0.589175,0.612989,0.612989,2936428.0
3692,Solana,2020-05-18,0.612682,0.674393,0.609649,0.65267,0.65267,3314359.0
3693,Solana,2020-05-19,0.650974,0.65448,0.611248,0.624454,0.624454,2380263.0
3694,Solana,2020-05-20,0.622475,0.626656,0.575283,0.579156,0.579156,2302926.0
3695,Solana,2020-05-21,0.579692,0.613789,0.543346,0.608915,0.608915,2863017.0
3696,Solana,2020-05-22,0.605239,0.676432,0.58283,0.638875,0.638875,3411419.0
3697,Solana,2020-05-23,0.637415,0.638849,0.588247,0.613031,0.613031,2638524.0
3698,Solana,2020-05-24,0.613289,0.613289,0.548432,0.549053,0.549053,2786816.0
3699,Solana,2020-05-25,0.54857,0.650138,0.538064,0.600857,0.600857,4509580.0
3700,Solana,2020-05-26,0.599104,0.612353,0.566463,0.573307,0.573307,2689697.0
3701,Solana,2020-05-27,0.573307,0.611087,0.571443,0.590985,0.590985,2536916.0
3702,Solana,2020-05-28,0.590884,0.592398,0.566948,0.575155,0.575155,2662788.0
3703,Solana,2020-05-29,0.574699,0.593405,0.566858,0.579415,0.579415,2066857.0
3704,Solana,2020-05-30,0.581355,0.602489,0.56705,0.587933,0.587933,2449095.0
3705,Solana,2020-05-31,0.587903,0.593997,0.569245,0.570022,0.570022,1892967.0
3706,Solana,2020-06-01,0.573472,0.587839,0.567348,0.577495,0.577495,2159877.0
3707,Solana,2020-06-02,0.577142,0.589725,0.552294,0.564669,0.564669,1295757.0
3708,Solana,2020-06-03,0.564669,0.591025,0.564461,0.586621,0.586621,877446.0
3709,Solana,2020-06-04,0.586867,0.59164,0.564518,0.587299,0.587299,901641.0
3710,Solana,2020-06-05,0.587299,0.698279,0.577925,0.661155,0.661155,4322092.0
3711,Solana,2020-06-06,0.661071,0.661619,0.611781,0.622443,0.622443,1604055.0
3712,Solana,2020-06-07,0.622443,0.624444,0.593398,0.616578,0.616578,716785.0
3713,Solana,2020-06-08,0.615078,0.679001,0.61331,0.668313,0.668313,1440234.0
3714,Solana,2020-06-09,0.667784,0.668088,0.627242,0.658002,0.658002,988327.0
3715,Solana,2020-06-10,0.658038,0.670043,0.633404,0.644867,0.644867,1096203.0
3716,Solana,2020-06-11,0.644888,0.650535,0.570082,0.573742,0.573742,1122221.0
3717,Solana,2020-06-12,0.574059,0.604653,0.56992,0.593869,0.593869,940323.0
3718,Solana,2020-06-13,0.593948,0.611439,0.585485,0.608943,0.608943,764757.0
3719,Solana,2020-06-14,0.610927,0.618258,0.580899,0.587077,0.587077,873416.0
3720,Solana,2020-06-15,0.588373,0.591897,0.547287,0.570639,0.570639,942666.0
3721,Solana,2020-06-16,0.570579,0.589828,0.568689,0.585576,0.585576,652020.0
3722,Solana,2020-06-17,0.585497,0.590129,0.565117,0.581562,0.581562,673274.0
3723,Solana,2020-06-18,0.581582,0.650309,0.579285,0.620956,0.620956,1349341.0
3724,Solana,2020-06-19,0.622407,0.836398,0.620384,0.684332,0.684332,6577471.0
3725,Solana,2020-06-20,0.682523,0.688583,0.625626,0.643591,0.643591,1714405.0
3726,Solana,2020-06-21,0.646135,0.748542,0.63688,0.673149,0.673149,2238347.0
3727,Solana,2020-06-22,0.672577,0.743113,0.645877,0.726848,0.726848,1620388.0
3728,Solana,2020-06-23,0.726773,0.760633,0.700712,0.708297,0.708297,1327340.0
3729,Solana,2020-06-24,0.70853,0.800692,0.693501,0.736994,0.736994,2769054.0
3730,Solana,2020-06-25,0.7371,0.756705,0.69924,0.713194,0.713194,1751581.0
3731,Solana,2020-06-26,0.712531,0.751992,0.681532,0.741144,0.741144,1664662.0
3732,Solana,2020-06-27,0.739597,0.752211,0.675838,0.713548,0.713548,1681428.0
3733,Solana,2020-06-28,0.713548,0.843977,0.687095,0.798495,0.798495,3412582.0
3734,Solana,2020-06-29,0.798495,0.885339,0.770009,0.852454,0.852454,2147791.0
3735,Solana,2020-06-30,0.853022,1.029176,0.850104,0.860094,0.860094,3887548.0
3736,Solana,2020-07-01,0.863364,0.901715,0.820927,0.832642,0.832642,1772560.0
3737,Solana,2020-07-02,0.832116,0.837127,0.753668,0.780219,0.780219,1749581.0
3738,Solana,2020-07-03,0.782036,0.786035,0.755113,0.768093,0.768093,1144958.0
